
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 9.47236493e-002, 0.00000000e+000, 1.79774642e-001, 4.25497591e-002, 1.55274302e-001, 1.23052807e+001, 9.47236493e-002
1.09999999e-001, 9.61809382e-002, 0.00000000e+000, 1.76112562e-001, 4.25817035e-002, 1.52191341e-001, 1.23266153e+001, 9.61809382e-002
1.09999999e-001, 9.76382270e-002, 0.00000000e+000, 1.72466174e-001, 4.26270179e-002, 1.49129003e-001, 1.23453884e+001, 9.76382270e-002
1.09999999e-001, 9.90955159e-002, 0.00000000e+000, 1.68799654e-001, 4.27101888e-002, 1.46062508e-001, 1.23568640e+001, 9.90955159e-002
1.09999999e-001, 1.00552805e-001, 0.00000000e+000, 1.65154025e-001, 4.27933633e-002, 1.43016353e-001, 1.23683357e+001, 1.00552805e-001
1.09999999e-001, 1.02010094e-001, 0.00000000e+000, 1.61588401e-001, 4.29152511e-002, 1.40012965e-001, 1.23712664e+001, 1.02010094e-001
1.09999999e-001, 1.03467382e-001, 0.00000000e+000, 1.58049732e-001, 4.30443138e-002, 1.37029797e-001, 1.23726139e+001, 1.03467382e-001
1.09999999e-001, 1.04924671e-001, 0.00000000e+000, 1.54547200e-001, 4.31973599e-002, 1.34115145e-001, 1.23658953e+001, 1.04924671e-001
1.09999999e-001, 1.06381960e-001, 0.00000000e+000, 1.51086062e-001, 4.33826782e-002, 1.31285280e-001, 1.23483419e+001, 1.06381960e-001
1.09999999e-001, 1.07839249e-001, 0.00000000e+000, 1.47693694e-001, 4.36096042e-002, 1.28496602e-001, 1.23229113e+001, 1.07839249e-001
1.09999999e-001, 1.09296538e-001, 0.00000000e+000, 1.44336775e-001, 4.38561291e-002, 1.25730261e-001, 1.22937584e+001, 1.09296538e-001
1.09999999e-001, 1.10753827e-001, 0.00000000e+000, 1.40929192e-001, 4.41606343e-002, 1.22936331e-001, 1.22597961e+001, 1.10753827e-001
1.09999999e-001, 1.12211116e-001, 0.00000000e+000, 1.37532815e-001, 4.44848314e-002, 1.20157108e-001, 1.22234592e+001, 1.12211116e-001
