
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 1.90904707e-001, 0.00000000e+000, 6.09894507e-002, 4.34923097e-002, 5.19022830e-002, 1.15435858e+001, 1.90904707e-001
1.09999999e-001, 1.92361996e-001, 0.00000000e+000, 6.00690655e-002, 4.30552289e-002, 5.07356264e-002, 1.13348751e+001, 1.92361996e-001
1.09999999e-001, 1.93819284e-001, 0.00000000e+000, 5.90407401e-002, 4.25592586e-002, 4.94799763e-002, 1.11323938e+001, 1.93819284e-001
1.09999999e-001, 1.95276573e-001, 0.00000000e+000, 5.79855815e-002, 4.20470797e-002, 4.82000783e-002, 1.09316254e+001, 1.95276573e-001
1.09999999e-001, 1.96733862e-001, 0.00000000e+000, 5.69353178e-002, 4.15349081e-002, 4.69208770e-002, 1.07308569e+001, 1.96733862e-001
1.09999999e-001, 1.98191151e-001, 0.00000000e+000, 5.58297895e-002, 4.09636311e-002, 4.56098393e-002, 1.05548382e+001, 1.98191151e-001
1.09999999e-001, 1.99648440e-001, 0.00000000e+000, 5.47084548e-002, 4.03725207e-002, 4.42886241e-002, 1.03871346e+001, 1.99648440e-001
1.09999999e-001, 2.01105729e-001, 0.00000000e+000, 5.35917245e-002, 3.97813991e-002, 4.29682359e-002, 1.02194290e+001, 2.01105729e-001
1.09999999e-001, 2.02563018e-001, 0.00000000e+000, 5.25321737e-002, 3.91462296e-002, 4.16953228e-002, 1.00771494e+001, 2.02563018e-001
1.09999999e-001, 2.04020306e-001, 0.00000000e+000, 5.14992550e-002, 3.84933352e-002, 4.04422916e-002, 9.94510555e+000, 2.04020306e-001
1.09999999e-001, 2.05477595e-001, 0.00000000e+000, 5.04723601e-002, 3.78404334e-002, 3.91905159e-002, 9.81306076e+000, 2.05477595e-001
1.09999999e-001, 2.06934884e-001, 0.00000000e+000, 4.96155657e-002, 3.71606201e-002, 3.80587913e-002, 9.70464039e+000, 2.06934884e-001
1.09999999e-001, 2.08392173e-001, 0.00000000e+000, 4.88447212e-002, 3.64679918e-002, 3.69855836e-002, 9.60747242e+000, 2.08392173e-001
1.09999999e-001, 2.09849462e-001, 0.00000000e+000, 4.80824448e-002, 3.57753597e-002, 3.59146297e-002, 9.51030254e+000, 2.09849462e-001
1.09999999e-001, 2.11306751e-001, 0.00000000e+000, 4.74298187e-002, 3.50632295e-002, 3.49330790e-002, 9.43267059e+000, 2.11306751e-001
