
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 2.05477595e-001, 0.00000000e+000, 4.59092334e-002, 1.75890863e-001, 4.28096429e-002, 2.82528362e+001, 2.05477595e-001
1.09999999e-001, 2.06934884e-001, 0.00000000e+000, 4.56920899e-002, 1.76598325e-001, 4.26861010e-002, 2.82540493e+001, 2.06934884e-001
1.09999999e-001, 2.08392173e-001, 0.00000000e+000, 4.54254262e-002, 1.77291811e-001, 4.25123237e-002, 2.82548180e+001, 2.08392173e-001
1.09999999e-001, 2.09849462e-001, 0.00000000e+000, 4.51628752e-002, 1.77985281e-001, 4.23415750e-002, 2.82555771e+001, 2.09849462e-001
1.09999999e-001, 2.11306751e-001, 0.00000000e+000, 4.48473841e-002, 1.78655028e-001, 4.21035066e-002, 2.82583656e+001, 2.11306751e-001
1.09999999e-001, 2.12764040e-001, 0.00000000e+000, 4.45085764e-002, 1.79311544e-001, 4.18321602e-002, 2.82622738e+001, 2.12764040e-001
1.09999999e-001, 2.14221328e-001, 0.00000000e+000, 4.41794917e-002, 1.79968104e-001, 4.15676050e-002, 2.82661819e+001, 2.14221328e-001
1.09999999e-001, 2.15678617e-001, 0.00000000e+000, 4.37615514e-002, 1.80587336e-001, 4.12107185e-002, 2.82711983e+001, 2.15678617e-001
1.09999999e-001, 2.17135906e-001, 0.00000000e+000, 4.32918891e-002, 1.81182310e-001, 4.07976806e-002, 2.82769222e+001, 2.17135906e-001
1.09999999e-001, 2.18593195e-001, 0.00000000e+000, 4.28357162e-002, 1.81777284e-001, 4.03935872e-002, 2.82826519e+001, 2.18593195e-001
1.09999999e-001, 2.20050484e-001, 0.00000000e+000, 4.22904640e-002, 1.82315141e-001, 3.99028957e-002, 2.82891102e+001, 2.20050484e-001
1.09999999e-001, 2.21507773e-001, 0.00000000e+000, 4.16817665e-002, 1.82810023e-001, 3.93489338e-002, 2.82961159e+001, 2.21507773e-001
