
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 1.34070441e-001, 0.00000000e+000, 2.34864224e-002, 8.16250518e-002, 2.77701784e-002, 2.49937725e+001, 1.34070441e-001
1.09999999e-001, 1.35527730e-001, 0.00000000e+000, 2.23002899e-002, 8.18827450e-002, 2.64825877e-002, 2.50274963e+001, 1.35527730e-001
1.09999999e-001, 1.36985019e-001, 0.00000000e+000, 2.11675223e-002, 8.20923150e-002, 2.52230670e-002, 2.50202312e+001, 1.36985019e-001
1.09999999e-001, 1.38442308e-001, 0.00000000e+000, 2.00786758e-002, 8.23018774e-002, 2.39870157e-002, 2.50129242e+001, 1.38442308e-001
1.09999999e-001, 1.39899597e-001, 0.00000000e+000, 1.91125404e-002, 8.25317204e-002, 2.28353515e-002, 2.50080719e+001, 1.39899597e-001
1.09999999e-001, 1.41356885e-001, 0.00000000e+000, 1.84954405e-002, 8.28373954e-002, 2.19488386e-002, 2.50120182e+001, 1.41356885e-001
1.09999999e-001, 1.42814174e-001, 0.00000000e+000, 1.79883037e-002, 8.31430778e-002, 2.11368371e-002, 2.50159664e+001, 1.42814174e-001
1.09999999e-001, 1.44271463e-001, 0.00000000e+000, 1.75813232e-002, 8.34328309e-002, 2.03918573e-002, 2.50248528e+001, 1.44271463e-001
1.09999999e-001, 1.45728752e-001, 0.00000000e+000, 1.72050763e-002, 8.36482570e-002, 1.96561832e-002, 2.50568562e+001, 1.45728752e-001
1.09999999e-001, 1.47186041e-001, 0.00000000e+000, 1.69525649e-002, 8.38636830e-002, 1.90110542e-002, 2.50888615e+001, 1.47186041e-001
1.09999999e-001, 1.48643330e-001, 0.00000000e+000, 1.68197919e-002, 8.40438902e-002, 1.84559040e-002, 2.51217003e+001, 1.48643330e-001
